8.593607253352986675e+01,1.252201417198308020e+00,4.439574072794552251e+01
8.662982411693805318e+01,1.307791519841543959e+00,4.455996990564806737e+01
8.657295961061593914e+01,1.290725258527372743e+00,4.455854963648786793e+01
8.660434372049103047e+01,1.308482461595154245e+00,4.460296951411440602e+01
8.731248992376609408e+01,1.369738286617993683e+00,4.482714940463852571e+01
8.776578609978734846e+01,1.432161035491374745e+00,4.497184028497508734e+01
8.720510989812447633e+01,1.443561574425942462e+00,4.481564138587561530e+01
8.685801914676370927e+01,1.457173126972062915e+00,4.472237192626883484e+01
8.690373645946091585e+01,1.552315806444183321e+00,4.471669084962804419e+01
8.721278702872014321e+01,1.688439009035982652e+00,4.473978365845981386e+01
8.682462362867254058e+01,1.683141788924971349e+00,4.458236409559562929e+01
8.505972039890370695e+01,1.509239426671887152e+00,4.424209063620381244e+01
8.361774031338046598e+01,1.341002786798406232e+00,4.360023645562234407e+01
8.363277981221737889e+01,1.323383772081346832e+00,4.333381699256086250e+01
8.355570909816746905e+01,1.287278226889917665e+00,4.319747883031238445e+01
8.345079343144706741e+01,1.242558941170148312e+00,4.324668923743061555e+01
8.367623237138886338e+01,1.255809668578272253e+00,4.324505400861374227e+01
8.435737810635896494e+01,1.355850357370429249e+00,4.305650368118411819e+01
8.491231181433627739e+01,1.404853481962581752e+00,4.310790974765271955e+01
8.499270672593411291e+01,1.427800425313034971e+00,4.296219780894692519e+01
8.513426533698765297e+01,1.443139332243180695e+00,4.287554603591361513e+01
8.527397375956762460e+01,1.435331690427385842e+00,4.286019177472228137e+01
8.545880067865834917e+01,1.401705858418357487e+00,4.306887921570433519e+01
8.563595814428398967e+01,1.395924979079819161e+00,4.328813038838603688e+01
8.572331621333211160e+01,1.380040995877380938e+00,4.341680677430003499e+01
8.561382497677668368e+01,1.331214445288928738e+00,4.347926790882639381e+01
8.528294832523395996e+01,1.294740397828907374e+00,4.341339045118496642e+01
8.539422065608758317e+01,1.321610354913747454e+00,4.349645700423010197e+01
8.590094966105468188e+01,1.382743345847056160e+00,4.358398397015131565e+01
8.633808547717205784e+01,1.404300728559693567e+00,4.359794099357424102e+01
8.624281996361040115e+01,1.390888781409060471e+00,4.355842680239833697e+01
8.596632042807679852e+01,1.370674896550665212e+00,4.352896197517215882e+01
8.561497654636603727e+01,1.523541920971617669e+00,4.363004675372533114e+01
8.595240946743744814e+01,1.685782721849881316e+00,4.390556361654267903e+01
8.613612320259180422e+01,1.789823195682381796e+00,4.401878593856760347e+01
8.581663941285304986e+01,1.785892504817399473e+00,4.399253782906100696e+01
8.528294064810336295e+01,1.751145811741403602e+00,4.393637194162310067e+01
8.572284023123516761e+01,1.608696653538773447e+00,4.367558749241883476e+01
8.580579930445196624e+01,1.481348411217823235e+00,4.341980085523234578e+01
8.506053417474684863e+01,1.353347612796241384e+00,4.300448344426786917e+01
8.442989628196565377e+01,1.284476074222498543e+00,4.272992622277497787e+01
8.371183122596097803e+01,1.158571132453534158e+00,4.258326999700592097e+01
8.328244163461464211e+01,1.205478400393069194e+00,4.265492065685529610e+01
8.387596060096578299e+01,1.315975341056526693e+00,4.282501516233292449e+01
8.467781386029157886e+01,1.410849320957798803e+00,4.310861604366751720e+01
8.480259026386298160e+01,1.392677552837851218e+00,4.318129543901671497e+01
8.429404177894470251e+01,1.344634069570157520e+00,4.320980830204902645e+01
8.451406834181656791e+01,1.343382697283063587e+00,4.324334200849090593e+01
8.539980960716123093e+01,1.386006126350215251e+00,4.347365592636096210e+01
8.592206944732336638e+01,1.382620511757525428e+00,4.345759536915482357e+01
8.563556661062361286e+01,1.301004936394972944e+00,4.343954643512440583e+01
8.506812685690596254e+01,1.270902907329356513e+00,4.327151707777701262e+01
8.494218352948402639e+01,1.299776595499666065e+00,4.337347704921808145e+01
8.538235181218668401e+01,1.392408853267002922e+00,4.349013872574986550e+01
8.550622231434779508e+01,1.395349194285143923e+00,4.356884466861665572e+01
8.505081492741273053e+01,1.343044903536854129e+00,4.353836646015185607e+01
8.490926399348978748e+01,1.366797945599852682e+00,4.352101614500564608e+01
8.515444083619306070e+01,1.469932518022064150e+00,4.349618830465924901e+01
8.545755698350184559e+01,1.617248977022348155e+00,4.342131324995969521e+01
8.526086122051022187e+01,1.591522912396262868e+00,4.345412530612558299e+01
8.475340288813653444e+01,1.582540669599330485e+00,4.309467437450578586e+01
8.495294686657915406e+01,1.665422971510168271e+00,4.317530727715209338e+01
8.597015899337463907e+01,1.629801085546266126e+00,4.365743875569067001e+01
8.636913179330093726e+01,1.524386405337141204e+00,4.383305311806659432e+01
8.582854664240693410e+01,1.424568353332258619e+00,4.378706710579853478e+01
8.452213700607261160e+01,1.252301219896051698e+00,4.352900036082513680e+01
8.377005458439853669e+01,1.212533683410488505e+00,4.320319829260615307e+01
8.362049640326431188e+01,1.156767006763552041e+00,4.327961645055543727e+01
8.327299108685137696e+01,1.100501316627897186e+00,4.337732329164651190e+01
8.288908849428437975e+01,1.075635090628526580e+00,4.334754370206591290e+01
8.302057470999639577e+01,1.093092885603077047e+00,4.344609502752251018e+01
8.339352971433396533e+01,1.128507489040896150e+00,4.357614561981313983e+01
8.360304628542036198e+01,1.209363028474477408e+00,4.352893894378037487e+01
8.374099664509392937e+01,1.238374904995508841e+00,4.344101276706818027e+01
8.379513577005458558e+01,1.291293366191452296e+00,4.340569796632810551e+01
8.380970696392516572e+01,1.292514029956163490e+00,4.336611468097683542e+01
8.388032888827471822e+01,1.304413582379449821e+00,4.333062330623306480e+01
8.377244984914437964e+01,1.331759521561221238e+00,4.331729580751898112e+01
8.360001381883506610e+01,1.364571577727108798e+00,4.326627359758016667e+01
8.337593373100870053e+01,1.341985459514651868e+00,4.320209278580038159e+01
8.314079089799396627e+01,1.348380509300843633e+00,4.318881902700046993e+01
8.314478300590371873e+01,1.331575270426925250e+00,4.323531172988784022e+01
8.357837198768588394e+01,1.380171507097507133e+00,4.339218621647972896e+01
8.394616796026316763e+01,1.403010970619621212e+00,4.358509715408769125e+01
8.409491236555425075e+01,1.407041464182347212e+00,4.369861888420584251e+01
8.391633463076840371e+01,1.374835901333517629e+00,4.371569282265060963e+01
8.414426096102320685e+01,1.381507327821153597e+00,4.380682803995178887e+01
8.440621233407802038e+01,1.457833360203290463e+00,4.379723162670720171e+01
8.455517169902577734e+01,1.517123839793638629e+00,4.376314516686243650e+01
8.446698449987333390e+01,1.509362260761417884e+00,4.370743990726026595e+01
8.429190753663910129e+01,1.490015891660332992e+00,4.366342691755529160e+01
8.430810628219596481e+01,1.500234152483167938e+00,4.360081224041702086e+01
8.410706526328719690e+01,1.429688999439569397e+00,4.351483605487612749e+01
8.293998019300306623e+01,1.247241990833506176e+00,4.327203144552692038e+01
8.241398159024083725e+01,1.153703831655880307e+00,4.309639405175921212e+01
8.204675372532761912e+01,1.144307023806782064e+00,4.298238866241353406e+01
8.207297880344242458e+01,1.147838503880789451e+00,4.293357746608627679e+01
8.234036558495895974e+01,1.148844207988822141e+00,4.297625463506759758e+01
8.255906400423778280e+01,1.108723523495858121e+00,4.302880459399494839e+01
8.287067105798536204e+01,1.148061140668063862e+00,4.314309403717266633e+01
8.324582172167330896e+01,1.190415870164367451e+00,4.325236263694081629e+01
8.350065639466592415e+01,1.165073662068065508e+00,4.335167399832638324e+01
8.367419793178102339e+01,1.105660348388186387e+00,4.340205900642575898e+01
8.366509285489455294e+01,1.091964347405513625e+00,4.340274227104877269e+01
8.387092440329502097e+01,1.101100132814359256e+00,4.351787619859201328e+01
8.394144652494684067e+01,1.058653277750907895e+00,4.348864168528371010e+01
8.367603276599338358e+01,1.056595806751268629e+00,4.346458155799687972e+01
8.372922760389076302e+01,1.001926959779512849e+00,4.344128146663902612e+01
8.401013381238628597e+01,1.032343751199551685e+00,4.342311737564967444e+01
8.433891460727637934e+01,1.017058584183575531e+00,4.351269413543993636e+01
8.449381607130519001e+01,1.013427301411824244e+00,4.358280936917017812e+01
8.467347628150503169e+01,1.028451445987547785e+00,4.361609740743299568e+01
8.467676977053056930e+01,1.130112009335390910e+00,4.351975709558795558e+01
8.456624979847532586e+01,1.186592659127724492e+00,4.347420100263325793e+01
8.431754147569805014e+01,1.241568591323306991e+00,4.337885104063505537e+01
8.420307545851662212e+01,1.247126833874571128e+00,4.332856583523342664e+01
8.443831041709850638e+01,1.316789116899667489e+00,4.334358997980914552e+01
8.457073324274318793e+01,1.348971648356710240e+00,4.352943028013849869e+01
8.450299024236701939e+01,1.322401099365101196e+00,4.366031000253344985e+01
8.426232755245399630e+01,1.295270119840008505e+00,4.370394681283923433e+01
8.456569704507244012e+01,1.249568161403993738e+00,4.368973644410665003e+01
8.471530896612081563e+01,1.323069009726924428e+00,4.373977598132921685e+01
