1.334867422158653198e+02,3.560171636043568810e+01,3.442292881505115787e+01
1.349455385630982391e+02,3.631136538673121095e+01,3.474133568049290233e+01
1.345829024095060049e+02,3.609781054021344460e+01,3.472197161403894938e+01
1.339515898338651141e+02,3.551974914732093680e+01,3.438310045109472668e+01
1.332202662559137423e+02,3.493761689954890670e+01,3.363054241390692312e+01
1.329420178237429866e+02,3.422290681043018878e+01,3.312960721751567661e+01
1.321999119815161237e+02,3.405875233799098112e+01,3.240422488722632011e+01
1.320938497084387677e+02,3.421773572450214829e+01,3.245428539993398687e+01
1.323108152712069625e+02,3.412839696336230588e+01,3.245747606997469603e+01
1.324775002750577642e+02,3.347739025195291163e+01,3.222081637143800492e+01
1.325138078996589286e+02,3.309263945428539699e+01,3.202167455165584897e+01
1.324132467818241707e+02,3.349950489602816361e+01,3.231070524810210287e+01
1.323684673781494041e+02,3.368555396633293242e+01,3.226207503575751190e+01
1.329691935306414337e+02,3.363560347673011108e+01,3.243514137968973188e+01
1.331286170095719967e+02,3.366167895258003995e+01,3.198085597975574856e+01
1.333290791066123973e+02,3.389734844317306539e+01,3.181538123005831054e+01
1.328481681153042189e+02,3.389173726482561477e+01,3.207173506436351573e+01
1.327558587303333582e+02,3.367730223346902818e+01,3.223963032236769521e+01
1.332149851468808492e+02,3.362625151281768865e+01,3.255847728022884979e+01
1.335787215315216088e+02,3.352492023324898440e+01,3.259368467378149603e+01
1.336753218175817040e+02,3.362647155902739371e+01,3.271493013532841587e+01
1.336280118824953149e+02,3.382473319397073652e+01,3.283463527340741450e+01
1.336781824183078413e+02,3.421949609417977456e+01,3.308207723621960383e+01
1.338505886236109461e+02,3.432929915282209521e+01,3.309263945428539699e+01
1.336899548905270194e+02,3.443833204973044104e+01,3.277434261194851217e+01
1.337644405325118271e+02,3.462339091209153707e+01,3.299196831334580082e+01
1.337022774782704460e+02,3.499020794366816745e+01,3.302915612278578550e+01
1.334043349103311584e+02,3.540334470238749986e+01,3.291000110023104952e+01
1.332862801188249477e+02,3.545637583892617783e+01,3.275563868412366730e+01
1.332574540653537269e+02,3.570150731653647114e+01,3.297656507866651765e+01
1.331456705908240679e+02,3.612465617779733407e+01,3.291242160853779097e+01
1.329351963912421581e+02,3.638794146770821669e+01,3.309682033226977893e+01
1.339266145890636892e+02,3.604576961161843940e+01,3.310188139509296690e+01
1.344909230938497160e+02,3.588194520849378222e+01,3.276543074045549275e+01
1.346020464297502599e+02,3.609021894597865554e+01,3.291704257894157593e+01
1.343437121795577127e+02,3.638167015073165089e+01,3.278897568489382763e+01
1.347587193310595239e+02,3.610760259654527715e+01,3.280349873473429767e+01
1.348941577731323491e+02,3.612091539223236936e+01,3.291968313345802954e+01
1.349679832764880700e+02,3.615337220816371655e+01,3.278149411376389111e+01
1.343025635383430654e+02,3.633348003080647004e+01,3.286082077236219590e+01
1.335375728903069614e+02,3.610507206513367606e+01,3.259522499724942435e+01
1.330573220376278982e+02,3.546583782594344569e+01,3.217988777643304843e+01
1.331270766861040897e+02,3.489569809660028454e+01,3.183188469578611546e+01
1.331016613488832547e+02,3.460787765430740137e+01,3.187567389151721997e+01
1.328053691275167694e+02,3.444878424469138167e+01,3.212828694025745335e+01
1.326866541973814435e+02,3.434800308064693297e+01,3.181769171526020301e+01
1.328577401254263464e+02,3.400495103971834254e+01,3.181527120695346156e+01
1.325804819011992493e+02,3.407305534162173899e+01,3.190427989877874282e+01
1.324249092309385105e+02,3.458367257123995842e+01,3.165595775112773680e+01
1.320596325228297871e+02,3.499933986137088482e+01,3.168940477500274966e+01
1.320420288260534676e+02,3.500528110903290013e+01,3.194949939487292312e+01
1.322474419628121893e+02,3.462031026515568044e+01,3.194377819342061997e+01
1.325048960281659163e+02,3.441632742876004158e+01,3.177588293541643694e+01
1.322526130487402440e+02,3.464319507096490014e+01,3.193596655297612585e+01
1.321453405215095245e+02,3.464715590273957702e+01,3.160963802398503830e+01
1.325222796787325308e+02,3.448498184618770068e+01,3.150533612058532285e+01
