1.775976914720260709e+02,5.037332292232482445e+01,9.417440589353611813e+01
1.780725794405214515e+02,5.056143060836502201e+01,9.450962112982074359e+01
1.781481599674090148e+02,5.066522949483976390e+01,9.461446564367192025e+01
1.785277125203693629e+02,5.078363661053774791e+01,9.484186922868006775e+01
1.785774511135252567e+02,5.091702539380771242e+01,9.498463131450299102e+01
1.785665908473655747e+02,5.106503259098315795e+01,9.499149918522542180e+01
1.785996163769690384e+02,5.123852865290602665e+01,9.486115562194459017e+01
1.786537174090168492e+02,5.129026683867463277e+01,9.464029399782727126e+01
1.783867191743617582e+02,5.090810361216730229e+01,9.419521319934817427e+01
1.780996910646387903e+02,5.041461162411732744e+01,9.369662887017925357e+01
1.779417470124932095e+02,5.011623098859315917e+01,9.340529263986964281e+01
1.778663871537208081e+02,5.005927485062466076e+01,9.332657523085279649e+01
1.776516023900054222e+02,5.043469581749049269e+01,9.336963606735470478e+01
1.774581104019554516e+02,5.064516227593698972e+01,9.345818169473112391e+01
1.773905859587180771e+02,5.075511950027159003e+01,9.352422935904399992e+01
1.773139088810429200e+02,5.086144758283541734e+01,9.351598316132536581e+01
1.773336060564910497e+02,5.088921102661596763e+01,9.357748845736013266e+01
1.773945206409559887e+02,5.101895708853884059e+01,9.370460687126561083e+01
1.774751629549158167e+02,5.106658066268332163e+01,9.381369160782183769e+01
1.775448329712112923e+02,5.108041146116241293e+01,9.385100828354156022e+01
1.775111759913090737e+02,5.109070478001086713e+01,9.384060632808255775e+01
1.775397745790331214e+02,5.115237982074959433e+01,9.384793250950569643e+01
1.777370586637696874e+02,5.086042232482346748e+01,9.397074619771862558e+01
1.778742327539380881e+02,5.075103544269418876e+01,9.399404196089082575e+01
1.779563348723519880e+02,5.074336637696903551e+01,9.401209261271048945e+01
1.780441268332428137e+02,5.076460143943508996e+01,9.406467612710483195e+01
1.781229902227050559e+02,5.084955526887561206e+01,9.408148424769147766e+01
1.781151276480173919e+02,5.107116037479630677e+01,9.402563484519282611e+01
1.780748098859315576e+02,5.128062194459533174e+01,9.397921306355242166e+01
1.781086162411732801e+02,5.139187262357414454e+01,9.397798071700162836e+01
1.781670627376425955e+02,5.152910782183595728e+01,9.406071768060836291e+01
1.781700196903856579e+02,5.162576045627376686e+01,9.403391159695817691e+01
1.782557305812058530e+02,5.150175855513307965e+01,9.420304521998913572e+01
1.783534288430201116e+02,5.145441336230309304e+01,9.436519215100489077e+01
1.783961162411732744e+02,5.147645301466594248e+01,9.443315114068441574e+01
1.784476982618142245e+02,5.153206137968495426e+01,9.453757129277566662e+01
1.785043556491037577e+02,5.159623166757197055e+01,9.458216322650733332e+01
1.784555031233025488e+02,5.188990358500814892e+01,9.455256653992395854e+01
1.785103612167300469e+02,5.218761542639869333e+01,9.462922664312873167e+01
1.784506823737099523e+02,5.231451996197718302e+01,9.454402498642042474e+01
1.784819323737099523e+02,5.241360334057577575e+01,9.460885388375882599e+01
1.784412853068984361e+02,5.239110877240629804e+01,9.458362982074959291e+01
1.781698974741987911e+02,5.228003462791961198e+01,9.379706681151547798e+01
1.778852695545899110e+02,5.191162072243346159e+01,9.319361420423682318e+01
1.776293420695274392e+02,5.170350353068984361e+01,9.285382604562737185e+01
1.775462452471482777e+02,5.162789584464965031e+01,9.270416553503530110e+01
1.775323295763172098e+02,5.163142653449212105e+01,9.271398696360672886e+01
1.776878632536664782e+02,5.127690793047256790e+01,9.299180133079848076e+01
1.778049395708853808e+02,5.105661664856056348e+01,9.327091933731666984e+01
1.778912649375339470e+02,5.104903245518740107e+01,9.341368821292775237e+01
1.779850047528517223e+02,5.105283134166214154e+01,9.357472840847366058e+01
1.780764767789245013e+02,5.118789041281912233e+01,9.374589217816404130e+01
1.781616173275393749e+02,5.116220464421510172e+01,9.385398221075502079e+01
1.782370756382400998e+02,5.111665195545899110e+01,9.391493413905486420e+01
1.782830085551330797e+02,5.106142042368278311e+01,9.401819663226507373e+01
